annee;patho_niv1;patho_niv2;patho_niv3;top;cla_age_5;sexe;region;dept;Ntop;Npop;prev;Niveau prioritaire;libelle_classe_age;libelle_sexe;tri
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;32;02;85280;512770;16.631;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;32;62;242570;1442180;16.819;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;44;57;142820;899900;15.871;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;44;68;103530;735150;14.083;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;52;85;117850;716810;16.441;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;52;999;611000;3879260;15.75;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;53;999;520400;3432940;15.159;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;75;19;38190;235240;16.233;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;75;23;19190;109010;17.607;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;75;47;55250;331470;16.667;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;75;79;57480;370380;15.518;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;75;87;57050;360130;15.841;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;76;30;124450;779100;15.973;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;76;32;32120;190210;16.885;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;76;34;205380;1240940;16.551;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;76;46;29000;172650;16.797;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;76;66;79720;511050;15.599;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;76;82;40860;266890;15.309;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;84;03;57150;326710;17.491;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;84;42;133800;764590;17.499;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;84;43;41580;227120;18.305;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;84;07;55430;330780;16.758;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;84;999;1249050;8063910;15.489;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;93;04;29190;166630;17.516;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;93;05;26160;145140;18.022;1,2,3;tous âges;tous sexes;3.0
2023;Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);Hospitalisations hors pathologies repérées (avec ou sans pathologies, traitements ou maternité);HHP_CAT_INC;tsage;9;93;84;91000;591150;15.393;1,2,3;tous âges;tous sexes;3.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;01;999;19280;174280;11.06;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;03;973;5810;93280;6.23;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;03;999;5810;93280;6.23;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;04;974;40270;448100;8.988;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;11;77;50200;689370;7.283;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;11;93;65950;786450;8.385;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;11;94;45490;655540;6.939;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;24;18;13260;138780;9.556;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;24;28;16450;204050;8.063;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;24;41;14210;155660;9.126;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;24;45;26450;322630;8.197;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;27;25;18310;258220;7.09;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;27;71;23820;259740;9.171;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;28;61;10830;128070;8.458;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;28;999;121960;1575310;7.742;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;32;59;96460;1213950;7.946;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;32;60;31100;393330;7.908;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;32;999;236060;2818760;8.375;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;44;54;26570;316800;8.388;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;44;67;44420;549230;8.087;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;44;68;30320;354470;8.554;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;53;56;23900;378990;6.306;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;75;33;52870;811340;6.517;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;75;79;14030;179080;7.836;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;76;11;16660;182920;9.11;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;76;32;7450;91740;8.117;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;76;66;20470;241900;8.461;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;76;999;214410;2929580;7.319;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;84;26;18720;255510;7.325;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;84;03;15420;155430;9.919;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;84;38;42290;632250;6.688;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;84;42;27770;367220;7.562;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;84;74;21250;390330;5.445;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;93;13;77210;1029630;7.498;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;93;04;6230;80080;7.778;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;93;999;192380;2562430;7.508;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;94;2A;5730;71610;7.999;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;94;2B;6580;78520;8.385;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;94;999;12390;150520;8.234;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;1;99;999;2398660;32322110;7.421;1,2,3;tous âges;hommes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;02;999;22480;198970;11.297;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;03;973;7350;109890;6.685;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;11;75;44920;1089370;4.123;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;11;78;33890;767420;4.416;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;11;91;34570;682960;5.061;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;11;92;36750;847770;4.335;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;11;94;37410;720530;5.192;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;11;95;38530;665760;5.787;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;24;18;10710;151200;7.083;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;27;25;15360;275050;5.583;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;27;70;7950;117550;6.765;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;27;999;89700;1415340;6.338;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;32;60;25460;421320;6.042;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;44;51;19020;286570;6.638;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;44;55;6060;88130;6.881;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;44;999;182320;2718730;6.706;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;52;85;19260;370760;5.196;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;53;56;17410;412260;4.223;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;75;16;10650;179400;5.935;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;75;17;19380;360520;5.375;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;75;33;39880;881680;4.523;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;75;999;170730;3188270;5.355;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;76;11;12490;198890;6.282;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;76;12;7550;141290;5.341;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;76;34;32280;649120;4.972;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;76;46;5130;89720;5.716;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;76;48;1790;37030;4.823;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;76;82;7230;137410;5.261;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;84;26;14960;275450;5.432;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;84;03;12230;171280;7.143;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;84;63;17920;338320;5.296;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;84;69;47850;986250;4.851;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;2;94;2A;4430;77960;5.685;1,2,3;tous âges;femmes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;02;999;39560;360050;10.988;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;04;974;87400;937090;9.327;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;04;999;87400;937090;9.327;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;11;91;77390;1319160;5.866;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;11;95;84750;1285820;6.591;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;24;18;23970;289980;8.267;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;24;28;30170;424300;7.111;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;24;37;37320;614980;6.068;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;24;45;48070;674390;7.129;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;27;58;18820;192900;9.756;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;27;89;26530;324610;8.173;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;27;999;200210;2730600;7.332;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;28;14;43020;697250;6.17;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;28;61;19480;265940;7.326;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;28;76;85610;1239390;6.907;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;32;59;183110;2533460;7.227;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;32;60;56560;814640;6.943;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;32;62;115300;1442180;7.995;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;44;51;40870;550870;7.419;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;44;52;13530;164340;8.234;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;44;67;81210;1138640;7.132;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;44;68;55250;735150;7.516;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;44;999;400030;5234990;7.642;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;53;35;44620;1098300;4.063;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;53;999;164950;3432940;4.805;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;75;16;24390;344740;7.074;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;75;23;9950;109010;9.125;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;75;24;31180;411000;7.587;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;75;40;29620;446550;6.633;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;75;64;40260;703310;5.725;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;75;86;27080;421870;6.419;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;76;81;25420;396170;6.416;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;84;15;10050;139860;7.184;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;84;03;27650;326710;8.463;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;84;63;41920;653480;6.415;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;84;07;21790;330780;6.587;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;84;73;23080;446500;5.17;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;93;06;71250;1157180;6.157;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;93;83;74220;1160420;6.396;1,2,3;tous âges;tous sexes;2.0
2023;Diabète;Diabète;Diabète;DIA_CAT_CAT;tsage;9;93;84;39630;591150;6.703;1,2,3;tous âges;tous sexes;2.0
2023;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;INF_COV_HOS;tsage;1;02;999;280;161080;0.171;1,2,3;tous âges;hommes;15.0
2023;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;INF_COV_HOS;tsage;1;03;999;40;93280;0.042;1,2,3;tous âges;hommes;15.0
2023;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;INF_COV_HOS;tsage;1;04;974;580;448100;0.129;1,2,3;tous âges;hommes;15.0
2023;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;INF_COV_HOS;tsage;1;04;999;580;448100;0.129;1,2,3;tous âges;hommes;15.0
2023;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;INF_COV_HOS;tsage;1;11;75;1160;981490;0.118;1,2,3;tous âges;hommes;15.0
2023;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;INF_COV_HOS;tsage;1;11;78;880;710830;0.124;1,2,3;tous âges;hommes;15.0
2023;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;INF_COV_HOS;tsage;1;11;91;750;636200;0.119;1,2,3;tous âges;hommes;15.0
2023;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;INF_COV_HOS;tsage;1;11;93;760;786450;0.097;1,2,3;tous âges;hommes;15.0
2023;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;INF_COV_HOS;tsage;1;11;94;920;655540;0.14;1,2,3;tous âges;hommes;15.0
2023;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;INF_COV_HOS;tsage;1;24;999;2140;1214070;0.176;1,2,3;tous âges;hommes;15.0
2023;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;INF_COV_HOS;tsage;1;27;89;430;156070;0.274;1,2,3;tous âges;hommes;15.0
2023;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;INF_COV_HOS;tsage;1;28;61;370;128070;0.286;1,2,3;tous âges;hommes;15.0
2023;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;INF_COV_HOS;tsage;1;28;76;1090;590940;0.185;1,2,3;tous âges;hommes;15.0
2023;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;INF_COV_HOS;tsage;1;28;999;3070;1575310;0.195;1,2,3;tous âges;hommes;15.0
2023;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;INF_COV_HOS;tsage;1;32;62;1260;696980;0.181;1,2,3;tous âges;hommes;15.0
2023;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;INF_COV_HOS;tsage;1;44;10;250;142010;0.173;1,2,3;tous âges;hommes;15.0
2023;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;Hospitalisation pour Covid-19;INF_COV_HOS;tsage;1;44;51;460;264300;0.172;1,2,3;tous âges;hommes;15.0
