experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
100_0,100,locpc,True,[],"['7', '23', '26', '47', '77']",351
100_0,100,ldecc,True,"['47', '7']","['7', '23', '26', '47', '77']",2530
100_0,100,CMB,True,['26'],"['7', '23', '26', '47', '77']",13422
100_0,100,MBbyMB,True,"['6', '47', '80', '98', '7', '34', '77']","['7', '23', '26', '47', '77']",5920
100_1,100,locpc,True,['36'],['36'],1314
100_1,100,ldecc,True,"['37', '93']",['36'],12321
100_1,100,CMB,True,['36'],['36'],9238
100_1,100,MBbyMB,True,['36'],['36'],2793
100_2,100,locpc,True,"['72', '46', '86']",['72'],819
100_2,100,ldecc,True,"['46', '86']",['72'],4622
100_2,100,CMB,True,['72'],['72'],344
100_2,100,MBbyMB,True,"['64', '72']",['72'],1031
100_3,100,locpc,True,"['70', '58', '12', '82', '50', '18', '57']","['12', '18', '36', '50', '57', '58']",2272
100_3,100,ldecc,True,"['18', '57', '12', '58', '70']","['12', '18', '36', '50', '57', '58']",1112
100_3,100,CMB,True,"['18', '57', '70', '58', '12', '50', '82']","['12', '18', '36', '50', '57', '58']",2506
100_3,100,MBbyMB,True,"['18', '57', '75', '80', '90', '14', '58', '12', '50']","['12', '18', '36', '50', '57', '58']",15590
100_4,100,locpc,True,"['93', '9', '12', '52']","['9', '12', '36', '52', '93']",3940
100_4,100,ldecc,True,"['74', '21', '9', '52', '46']","['9', '12', '36', '52', '93']",5996
100_4,100,CMB,True,"['46', '52', '9', '93', '12']","['9', '12', '36', '52', '93']",2767
100_4,100,MBbyMB,True,"['52', '81', '9', '33', '45', '93', '12', '75', '13', '97']","['9', '12', '36', '52', '93']",11447
100_5,100,locpc,True,"['86', '48']","['48', '86']",561
100_5,100,ldecc,False,,"['48', '86']",12669
100_5,100,CMB,True,"['86', '48', '83']","['48', '86']",2120
100_5,100,MBbyMB,True,"['86', '48']","['48', '86']",2337
100_6,100,locpc,True,['43'],"['35', '43']",1998
100_6,100,ldecc,True,['43'],"['35', '43']",668
100_6,100,CMB,True,['43'],"['35', '43']",1217
100_6,100,MBbyMB,True,['13'],"['35', '43']",3161
100_7,100,locpc,True,"['96', '70']","['70', '96']",462
100_7,100,ldecc,True,"['70', '96']","['70', '96']",2103
100_7,100,CMB,True,['96'],"['70', '96']",8128
100_7,100,MBbyMB,True,"['6', '70', '98']","['70', '96']",1953
100_8,100,locpc,True,"['89', '47']","['47', '89']",935
100_8,100,ldecc,True,"['6', '28', '13']","['47', '89']",1221
100_8,100,CMB,True,"['47', '89']","['47', '89']",984
100_8,100,MBbyMB,True,"['47', '89']","['47', '89']",3091
100_9,100,locpc,True,"['90', '40', '91', '5', '50', '84']","['5', '40', '50', '84', '90', '91']",2798
100_9,100,ldecc,True,"['40', '91', '84', '50', '88']","['5', '40', '50', '84', '90', '91']",470
100_9,100,CMB,True,"['40', '50', '91', '84', '5', '90']","['5', '40', '50', '84', '90', '91']",2130
100_9,100,MBbyMB,True,"['35', '40', '50', '91', '84', '57', '45', '54', '5', '46', '90', '33']","['5', '40', '50', '84', '90', '91']",10221
100_10,100,locpc,True,"['14', '13']","['13', '14']",460
100_10,100,ldecc,True,['13'],"['13', '14']",276
100_10,100,CMB,True,"['14', '79', '13']","['13', '14']",1932
100_10,100,MBbyMB,True,"['14', '13']","['13', '14']",1676
100_11,100,locpc,True,"['50', '16', '15', '31']","['15', '16', '31']",1680
100_11,100,ldecc,True,"['15', '31', '16']","['15', '16', '31']",693
100_11,100,CMB,True,['15'],"['15', '16', '31']",1549
100_11,100,MBbyMB,True,"['16', '44', '86', '31', '15', '95', '42']","['15', '16', '31']",5300
100_12,100,locpc,True,"['89', '53']","['53', '89']",462
100_12,100,ldecc,True,"['53', '89']","['53', '89']",315
100_12,100,CMB,True,"['53', '89']","['53', '89']",141
100_12,100,MBbyMB,True,"['1', '53', '56', '89', '82']","['53', '89']",1716
100_13,100,locpc,True,"['76', '44']","['38', '44', '76']",791
100_13,100,ldecc,True,"['44', '38', '76']","['38', '44', '76']",626
100_13,100,CMB,True,"['38', '44', '76']","['38', '44', '76']",789
100_13,100,MBbyMB,True,"['44', '76']","['38', '44', '76']",2386
100_14,100,locpc,True,"['0', '3']","['0', '3']",394
100_14,100,ldecc,True,['3'],"['0', '3']",307
100_14,100,CMB,True,"['0', '3']","['0', '3']",126
100_14,100,MBbyMB,True,"['0', '3', '11', '63']","['0', '3']",1393
100_15,100,locpc,True,"['54', '46']","['46', '54']",859
100_15,100,ldecc,True,"['55', '46', '73', '25']","['46', '54']",1765
100_15,100,CMB,True,"['46', '64', '54']","['46', '54']",1393
100_15,100,MBbyMB,True,"['46', '53', '70', '76', '61', '54']","['46', '54']",4105
100_16,100,locpc,True,"['79', '48', '7', '95', '60', '61']","['48', '79']",2648
100_16,100,ldecc,True,['60'],"['48', '79']",1852
100_16,100,CMB,True,['77'],"['48', '79']",1910
100_16,100,MBbyMB,True,"['11', '48', '79', '60', '30', '65']","['48', '79']",7011
100_17,100,locpc,True,"['82', '34', '74']","['74', '82']",941
100_17,100,ldecc,True,"['82', '74']","['74', '82']",336
100_17,100,CMB,True,['74'],"['74', '82']",2736
100_17,100,MBbyMB,True,"['0', '39', '74', '17', '82', '86', '34']","['74', '82']",6313
100_18,100,locpc,True,"['85', '56', '27']","['27', '85']",1356
100_18,100,ldecc,True,"['85', '84', '77', '56']","['27', '85']",912
100_18,100,CMB,True,"['27', '66', '85', '86']","['27', '85']",736
100_18,100,MBbyMB,True,"['64', '27', '85']","['27', '85']",2009
100_19,100,locpc,True,"['73', '7']","['7', '73']",856
100_19,100,ldecc,True,"['7', '73']","['7', '73']",358
100_19,100,CMB,True,"['73', '7', '71']","['7', '73']",2846
100_19,100,MBbyMB,True,"['68', '73', '7', '35']","['7', '73']",4177
100_20,100,locpc,True,"['9', '60', '69', '25', '47']","['25', '60', '69']",5332
100_20,100,ldecc,True,"['9', '12', '2', '60']","['25', '60', '69']",3445
100_20,100,CMB,True,"['60', '25', '69']","['25', '60', '69']",182
100_20,100,MBbyMB,True,"['7', '24', '60', '25', '63', '78']","['25', '60', '69']",4998
100_21,100,locpc,True,"['59', '94', '0', '82']","['0', '59', '94']",931
100_21,100,ldecc,True,"['0', '71', '58']","['0', '59', '94']",5420
100_21,100,CMB,True,"['0', '94', '59', '82']","['0', '59', '94']",3373
100_21,100,MBbyMB,True,"['0', '6', '63', '79', '94', '59']","['0', '59', '94']",3061
100_22,100,locpc,True,"['65', '29', '61', '23']","['29', '61', '65']",1591
100_22,100,ldecc,True,"['61', '75', '29']","['29', '61', '65']",1252
100_22,100,CMB,True,"['29', '61', '65']","['29', '61', '65']",1037
100_22,100,MBbyMB,True,"['29', '61', '99', '4', '65']","['29', '61', '65']",3583
100_23,100,locpc,True,"['77', '94']","['77', '94']",714
100_23,100,ldecc,True,"['77', '94']","['77', '94']",407
100_23,100,CMB,True,"['94', '77']","['77', '94']",132
