experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
10_65,10,MBbyMB,True,[],"['1', '6', '9']",122
10_66,10,locpc,True,"['3', '0']","['0', '3', '7']",252
10_66,10,ldecc,True,[],"['0', '3', '7']",82
10_66,10,pc,True,"['3', '0']","['0', '3', '7']",445
10_66,10,CMB,True,"['0', '3', '6']","['0', '3', '7']",106
10_66,10,MBbyMB,True,"['0', '1', '3', '7', '6']","['0', '3', '7']",455
10_67,10,locpc,True,"['0', '8', '4']","['0', '2', '4']",177
10_67,10,ldecc,False,,"['0', '2', '4']",261
10_67,10,pc,True,"['0', '8', '4']","['0', '2', '4']",400
10_67,10,CMB,True,"['4', '6', '3']","['0', '2', '4']",188
10_67,10,MBbyMB,True,"['4', '6']","['0', '2', '4']",586
10_68,10,locpc,True,"['9', '6']","['0', '9']",147
10_68,10,ldecc,False,,"['0', '9']",221
10_68,10,pc,True,"['6', '9']","['0', '9']",376
10_68,10,CMB,True,[],"['0', '9']",9
10_68,10,MBbyMB,True,[],"['0', '9']",9
10_69,10,locpc,True,"['5', '2']","['2', '3', '5']",259
10_69,10,ldecc,True,"['5', '2', '1']","['2', '3', '5']",217
10_69,10,pc,True,"['5', '2']","['2', '3', '5']",491
10_69,10,CMB,True,"['2', '1', '7']","['2', '3', '5']",228
10_69,10,MBbyMB,True,"['2', '6', '8', '1', '7']","['2', '3', '5']",992
10_70,10,locpc,False,,['5'],369
10_70,10,ldecc,True,"['5', '1']",['5'],97
10_70,10,pc,False,,['5'],513
10_70,10,CMB,False,,['5'],1025
10_70,10,MBbyMB,True,"['8', '4']",['5'],442
10_71,10,locpc,True,[],"['5', '7', '9']",77
10_71,10,ldecc,True,[],"['5', '7', '9']",345
10_71,10,pc,True,['9'],"['5', '7', '9']",705
10_71,10,CMB,True,['5'],"['5', '7', '9']",631
10_71,10,MBbyMB,True,[],"['5', '7', '9']",453
10_72,10,locpc,True,"['0', '7', '2']","['0', '2', '8']",189
10_72,10,ldecc,True,['2'],"['0', '2', '8']",188
10_72,10,pc,True,"['0', '8', '7', '2']","['0', '2', '8']",293
